name,city,state,phone,email,website,confidence,next_action,gap_field,gap_category,gap_index,total_gaps_for_record
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,production.tie_lines_to_recording_room,production,21,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,production.power,production,22,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,production.house_engineer_onsite,production,23,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,room.stage.width_ft,room,24,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,room.stage.depth_ft,room,25,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,room.stage.height_in,room,26,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,room.stage.ground_or_riser,room,27,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,staffing.door_staff,staffing,28,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,staffing.security,staffing,29,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,staffing.runners_hospitality,staffing,30,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,room.capacity_seated,room,31,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,room.capacity_official,room,32,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,room.green_room,room,33,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,room.load_in,room,34,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,room.parking,room,35,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,room.floor,room,36,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,room.sightlines,room,37,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,venue.lat_lon,venue,38,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,venue.year_opened,venue,39,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,booking.booker_name,booking,40,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,booking.lead_time_weeks,booking,41,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,booking.deal_structure,booking,42,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,booking.typical_fee_range,booking,43,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,booking.ticketing_platform,booking,44,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,booking.standard_set_length_min,booking,45,46
Overton Park Shell (Levitt Shell),Memphis,TN,(901) 300-3011,info@overtonparkshell.org,https://overtonparkshell.org,High,info@overtonparkshell.org / (901) 300-3011,booking.in_house_promo_support,booking,46,46
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.house_pa.brand_and_model,production,1,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.house_pa.subs,production,2,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.house_pa.monitors,production,3,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.mixer.front_of_house,production,4,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.mixer.monitor_console,production,5,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.mixer.channels,production,6,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.microphones.vocal_mic_models,production,7,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.microphones.instrument_mics,production,8,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.microphones.wireless_available,production,9,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.di_boxes,production,10,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.cables_and_stands,production,11,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.backline.drum_kit_details,production,12,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.backline.bass_amp,production,13,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.backline.guitar_amps,production,14,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.backline.keyboard,production,15,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.backline.piano,production,16,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.lighting,production,17,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.video_projection,production,18,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.live_stream_capability,production,19,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.recording_capability,production,20,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.tie_lines_to_recording_room,production,21,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.power,production,22,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,production.house_engineer_onsite,production,23,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,room.stage.width_ft,room,24,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,room.stage.depth_ft,room,25,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,room.stage.height_in,room,26,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,room.stage.ground_or_riser,room,27,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,staffing.door_staff,staffing,28,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,staffing.security,staffing,29,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,staffing.runners_hospitality,staffing,30,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,room.capacity_seated,room,31,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,room.capacity_official,room,32,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,room.green_room,room,33,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,room.load_in,room,34,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,room.parking,room,35,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,room.floor,room,36,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,room.sightlines,room,37,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,venue.lat_lon,venue,38,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,booking.booker_name,booking,39,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,booking.lead_time_weeks,booking,40,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,booking.deal_structure,booking,41,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,booking.typical_fee_range,booking,42,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,booking.ticketing_platform,booking,43,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,booking.standard_set_length_min,booking,44,45
The Orpheum Theatre,Memphis,TN,(901) 525-3000,help@orpheum-memphis.com,https://orpheum-memphis.com,High,help@orpheum-memphis.com / (901) 525-3000,booking.in_house_promo_support,booking,45,45
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.house_pa.brand_and_model,production,1,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.house_pa.subs,production,2,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.house_pa.monitors,production,3,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.mixer.front_of_house,production,4,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.mixer.monitor_console,production,5,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.mixer.channels,production,6,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.microphones.vocal_mic_models,production,7,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.microphones.instrument_mics,production,8,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.microphones.wireless_available,production,9,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.di_boxes,production,10,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.cables_and_stands,production,11,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.backline.drum_kit_details,production,12,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.backline.bass_amp,production,13,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.backline.guitar_amps,production,14,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.backline.keyboard,production,15,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.backline.piano,production,16,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.lighting,production,17,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.video_projection,production,18,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.live_stream_capability,production,19,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.recording_capability,production,20,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.tie_lines_to_recording_room,production,21,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.power,production,22,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,production.house_engineer_onsite,production,23,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,room.stage.width_ft,room,24,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,room.stage.depth_ft,room,25,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,room.stage.height_in,room,26,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,room.stage.ground_or_riser,room,27,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,staffing.door_staff,staffing,28,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,staffing.security,staffing,29,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,staffing.runners_hospitality,staffing,30,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,room.capacity_seated,room,31,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,room.capacity_official,room,32,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,room.green_room,room,33,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,room.load_in,room,34,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,room.parking,room,35,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,room.floor,room,36,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,room.sightlines,room,37,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,venue.lat_lon,venue,38,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,venue.year_opened,venue,39,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,booking.booker_name,booking,40,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,booking.booker_email,booking,41,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,booking.booker_phone,booking,42,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,booking.lead_time_weeks,booking,43,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,booking.deal_structure,booking,44,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,booking.typical_fee_range,booking,45,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,booking.ticketing_platform,booking,46,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,booking.standard_set_length_min,booking,47,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,booking.typical_night_format,booking,48,49
Wild Bill's Juke Joint,Memphis,TN,,,,Medium,Walk-in or via Facebook @wildbildsjukejoint — no public booking,booking.in_house_promo_support,booking,49,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.house_pa.brand_and_model,production,1,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.house_pa.subs,production,2,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.house_pa.monitors,production,3,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.mixer.front_of_house,production,4,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.mixer.monitor_console,production,5,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.mixer.channels,production,6,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.microphones.vocal_mic_models,production,7,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.microphones.instrument_mics,production,8,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.microphones.wireless_available,production,9,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.di_boxes,production,10,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.cables_and_stands,production,11,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.backline.drum_kit_details,production,12,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.backline.bass_amp,production,13,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.backline.guitar_amps,production,14,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.backline.keyboard,production,15,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.backline.piano,production,16,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.lighting,production,17,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.video_projection,production,18,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.live_stream_capability,production,19,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.recording_capability,production,20,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.tie_lines_to_recording_room,production,21,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.power,production,22,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,production.house_engineer_onsite,production,23,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,room.stage.width_ft,room,24,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,room.stage.depth_ft,room,25,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,room.stage.height_in,room,26,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,room.stage.ground_or_riser,room,27,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,staffing.door_staff,staffing,28,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,staffing.security,staffing,29,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,staffing.runners_hospitality,staffing,30,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,room.capacity_seated,room,31,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,room.capacity_official,room,32,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,room.green_room,room,33,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,room.load_in,room,34,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,room.parking,room,35,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,room.floor,room,36,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,room.sightlines,room,37,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,venue.lat_lon,venue,38,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,venue.year_opened,venue,39,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,booking.booker_name,booking,40,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,booking.booker_email,booking,41,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,booking.booker_phone,booking,42,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,booking.lead_time_weeks,booking,43,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,booking.deal_structure,booking,44,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,booking.typical_fee_range,booking,45,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,booking.ticketing_platform,booking,46,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,booking.standard_set_length_min,booking,47,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,booking.typical_night_format,booking,48,49
Earnestine & Hazel's,Memphis,TN,,,,Medium,Via @earnestinehazelsmemphis on Facebook — no public booking,booking.in_house_promo_support,booking,49,49
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.house_pa.brand_and_model,production,1,48
Center for Southern Folklore,Memphis,TN,(901) 525-3655,,https://southernfolklore.com,Medium,(901) 525-3655 or southernfolklore.com,production.house_pa.subs,production,2,48
