name,city,state,phone,email,website,confidence,next_action,gap_field,gap_category,gap_index,total_gaps_for_record
Arkansas Folk Festival,Mountain View,AR,,,https://mountainviewarkansas.com/arkansasfolkfest,High,Contact Arkansas Craft Guild via arkansascraftguild.org re: 2026 folk music performer application process,sponsorship_contact,other,4,7
Arkansas Folk Festival,Mountain View,AR,,,https://mountainviewarkansas.com/arkansasfolkfest,High,Contact Arkansas Craft Guild via arkansascraftguild.org re: 2026 folk music performer application process,artist_hospitality_notes,other,5,7
Arkansas Folk Festival,Mountain View,AR,,,https://mountainviewarkansas.com/arkansasfolkfest,High,Contact Arkansas Craft Guild via arkansascraftguild.org re: 2026 folk music performer application process,talent_buyer_name,other,6,7
Arkansas Folk Festival,Mountain View,AR,,,https://mountainviewarkansas.com/arkansasfolkfest,High,Contact Arkansas Craft Guild via arkansascraftguild.org re: 2026 folk music performer application process,accepts_direct_submissions,other,7,7
New Orleans Jazz & Heritage Festival,New Orleans,LA,(504) 265-0147,development@jazzandheritage.org,https://www.nojazzfest.com,High,Contact development@jazzandheritage.org re: artist submission pathway for Louisiana Heritage stages; direct booking not public-facing,typical_fee_range_for_undercards,other,1,7
New Orleans Jazz & Heritage Festival,New Orleans,LA,(504) 265-0147,development@jazzandheritage.org,https://www.nojazzfest.com,High,Contact development@jazzandheritage.org re: artist submission pathway for Louisiana Heritage stages; direct booking not public-facing,typical_fee_range_for_headliners,other,2,7
New Orleans Jazz & Heritage Festival,New Orleans,LA,(504) 265-0147,development@jazzandheritage.org,https://www.nojazzfest.com,High,Contact development@jazzandheritage.org re: artist submission pathway for Louisiana Heritage stages; direct booking not public-facing,annual_budget_estimate,other,3,7
New Orleans Jazz & Heritage Festival,New Orleans,LA,(504) 265-0147,development@jazzandheritage.org,https://www.nojazzfest.com,High,Contact development@jazzandheritage.org re: artist submission pathway for Louisiana Heritage stages; direct booking not public-facing,artist_hospitality_notes,other,4,7
New Orleans Jazz & Heritage Festival,New Orleans,LA,(504) 265-0147,development@jazzandheritage.org,https://www.nojazzfest.com,High,Contact development@jazzandheritage.org re: artist submission pathway for Louisiana Heritage stages; direct booking not public-facing,talent_buyer_name,other,5,7
New Orleans Jazz & Heritage Festival,New Orleans,LA,(504) 265-0147,development@jazzandheritage.org,https://www.nojazzfest.com,High,Contact development@jazzandheritage.org re: artist submission pathway for Louisiana Heritage stages; direct booking not public-facing,talent_buyer_email,other,6,7
New Orleans Jazz & Heritage Festival,New Orleans,LA,(504) 265-0147,development@jazzandheritage.org,https://www.nojazzfest.com,High,Contact development@jazzandheritage.org re: artist submission pathway for Louisiana Heritage stages; direct booking not public-facing,accepts_direct_submissions_pathway,other,7,7
French Quarter Festival,New Orleans,LA,(504) 522-5730,,https://frenchquarterfest.org,High,Call FQFI at (504) 522-5730 to clarify Louisiana artist submission policy and 2026 application process,typical_fee_range_for_undercards,other,1,7
French Quarter Festival,New Orleans,LA,(504) 522-5730,,https://frenchquarterfest.org,High,Call FQFI at (504) 522-5730 to clarify Louisiana artist submission policy and 2026 application process,typical_fee_range_for_headliners,other,2,7
French Quarter Festival,New Orleans,LA,(504) 522-5730,,https://frenchquarterfest.org,High,Call FQFI at (504) 522-5730 to clarify Louisiana artist submission policy and 2026 application process,annual_budget_estimate,other,3,7
French Quarter Festival,New Orleans,LA,(504) 522-5730,,https://frenchquarterfest.org,High,Call FQFI at (504) 522-5730 to clarify Louisiana artist submission policy and 2026 application process,sponsorship_contact,other,4,7
French Quarter Festival,New Orleans,LA,(504) 522-5730,,https://frenchquarterfest.org,High,Call FQFI at (504) 522-5730 to clarify Louisiana artist submission policy and 2026 application process,artist_hospitality_notes,other,5,7
French Quarter Festival,New Orleans,LA,(504) 522-5730,,https://frenchquarterfest.org,High,Call FQFI at (504) 522-5730 to clarify Louisiana artist submission policy and 2026 application process,talent_buyer_name,other,6,7
French Quarter Festival,New Orleans,LA,(504) 522-5730,,https://frenchquarterfest.org,High,Call FQFI at (504) 522-5730 to clarify Louisiana artist submission policy and 2026 application process,accepts_direct_submissions,other,7,7
Satchmo SummerFest,New Orleans,LA,(504) 522-5730,,https://satchmosummerfest.org,High,Call FQFI at (504) 522-5730 to ask about Satchmo SummerFest 2026 artist submission process,typical_fee_range_for_undercards,other,1,7
Satchmo SummerFest,New Orleans,LA,(504) 522-5730,,https://satchmosummerfest.org,High,Call FQFI at (504) 522-5730 to ask about Satchmo SummerFest 2026 artist submission process,typical_fee_range_for_headliners,other,2,7
Satchmo SummerFest,New Orleans,LA,(504) 522-5730,,https://satchmosummerfest.org,High,Call FQFI at (504) 522-5730 to ask about Satchmo SummerFest 2026 artist submission process,annual_budget_estimate,other,3,7
Satchmo SummerFest,New Orleans,LA,(504) 522-5730,,https://satchmosummerfest.org,High,Call FQFI at (504) 522-5730 to ask about Satchmo SummerFest 2026 artist submission process,sponsorship_contact,other,4,7
Satchmo SummerFest,New Orleans,LA,(504) 522-5730,,https://satchmosummerfest.org,High,Call FQFI at (504) 522-5730 to ask about Satchmo SummerFest 2026 artist submission process,artist_hospitality_notes,other,5,7
Satchmo SummerFest,New Orleans,LA,(504) 522-5730,,https://satchmosummerfest.org,High,Call FQFI at (504) 522-5730 to ask about Satchmo SummerFest 2026 artist submission process,talent_buyer_name,other,6,7
Satchmo SummerFest,New Orleans,LA,(504) 522-5730,,https://satchmosummerfest.org,High,Call FQFI at (504) 522-5730 to ask about Satchmo SummerFest 2026 artist submission process,accepts_direct_submissions,other,7,7
Mid-City Bayou Boogaloo,New Orleans,LA,,,https://thebayouboogaloo.com,High,Contact via thebayouboogaloo.com to inquire about 2026 artist submissions for the 20th Anniversary edition,typical_fee_range_for_undercards,other,1,7
Mid-City Bayou Boogaloo,New Orleans,LA,,,https://thebayouboogaloo.com,High,Contact via thebayouboogaloo.com to inquire about 2026 artist submissions for the 20th Anniversary edition,typical_fee_range_for_headliners,other,2,7
Mid-City Bayou Boogaloo,New Orleans,LA,,,https://thebayouboogaloo.com,High,Contact via thebayouboogaloo.com to inquire about 2026 artist submissions for the 20th Anniversary edition,annual_budget_estimate,other,3,7
Mid-City Bayou Boogaloo,New Orleans,LA,,,https://thebayouboogaloo.com,High,Contact via thebayouboogaloo.com to inquire about 2026 artist submissions for the 20th Anniversary edition,sponsorship_contact,other,4,7
Mid-City Bayou Boogaloo,New Orleans,LA,,,https://thebayouboogaloo.com,High,Contact via thebayouboogaloo.com to inquire about 2026 artist submissions for the 20th Anniversary edition,artist_hospitality_notes,other,5,7
Mid-City Bayou Boogaloo,New Orleans,LA,,,https://thebayouboogaloo.com,High,Contact via thebayouboogaloo.com to inquire about 2026 artist submissions for the 20th Anniversary edition,talent_buyer_name,other,6,7
Mid-City Bayou Boogaloo,New Orleans,LA,,,https://thebayouboogaloo.com,High,Contact via thebayouboogaloo.com to inquire about 2026 artist submissions for the 20th Anniversary edition,accepts_direct_submissions,other,7,7
Tremé Fall Festival,New Orleans,LA,,,https://www.tremefest.org,High,Contact via tremefest.org to inquire about 2026 artist booking and submission process,typical_fee_range_for_undercards,other,1,8
Tremé Fall Festival,New Orleans,LA,,,https://www.tremefest.org,High,Contact via tremefest.org to inquire about 2026 artist booking and submission process,typical_fee_range_for_headliners,other,2,8
Tremé Fall Festival,New Orleans,LA,,,https://www.tremefest.org,High,Contact via tremefest.org to inquire about 2026 artist booking and submission process,annual_budget_estimate,other,3,8
Tremé Fall Festival,New Orleans,LA,,,https://www.tremefest.org,High,Contact via tremefest.org to inquire about 2026 artist booking and submission process,sponsorship_contact,other,4,8
Tremé Fall Festival,New Orleans,LA,,,https://www.tremefest.org,High,Contact via tremefest.org to inquire about 2026 artist booking and submission process,artist_hospitality_notes,other,5,8
Tremé Fall Festival,New Orleans,LA,,,https://www.tremefest.org,High,Contact via tremefest.org to inquire about 2026 artist booking and submission process,talent_buyer_name,other,6,8
Tremé Fall Festival,New Orleans,LA,,,https://www.tremefest.org,High,Contact via tremefest.org to inquire about 2026 artist booking and submission process,accepts_direct_submissions,other,7,8
Tremé Fall Festival,New Orleans,LA,,,https://www.tremefest.org,High,Contact via tremefest.org to inquire about 2026 artist booking and submission process,year_founded,other,8,8
Voodoo Music + Arts Experience,New Orleans,LA,,,,Low,No action; treat as defunct unless Live Nation announces revival,revival_status_confirmation,other,1,1
Mardi Gras / New Orleans Carnival Season,New Orleans,LA,,,https://www.neworleans.com/events/holidays-seasonal/mardi-gras/,High,Contact City of New Orleans Office of Tourism & Cultural Economy for list of Social Aid & Pleasure Clubs accepting second-line band bookings for 2026 Carnival season,typical_fee_range_for_undercards,other,1,5
Mardi Gras / New Orleans Carnival Season,New Orleans,LA,,,https://www.neworleans.com/events/holidays-seasonal/mardi-gras/,High,Contact City of New Orleans Office of Tourism & Cultural Economy for list of Social Aid & Pleasure Clubs accepting second-line band bookings for 2026 Carnival season,typical_fee_range_for_headliners,other,2,5
Mardi Gras / New Orleans Carnival Season,New Orleans,LA,,,https://www.neworleans.com/events/holidays-seasonal/mardi-gras/,High,Contact City of New Orleans Office of Tourism & Cultural Economy for list of Social Aid & Pleasure Clubs accepting second-line band bookings for 2026 Carnival season,annual_budget_estimate,other,3,5
Mardi Gras / New Orleans Carnival Season,New Orleans,LA,,,https://www.neworleans.com/events/holidays-seasonal/mardi-gras/,High,Contact City of New Orleans Office of Tourism & Cultural Economy for list of Social Aid & Pleasure Clubs accepting second-line band bookings for 2026 Carnival season,specific_club_contacts,other,4,5
Mardi Gras / New Orleans Carnival Season,New Orleans,LA,,,https://www.neworleans.com/events/holidays-seasonal/mardi-gras/,High,Contact City of New Orleans Office of Tourism & Cultural Economy for list of Social Aid & Pleasure Clubs accepting second-line band bookings for 2026 Carnival season,artist_hospitality_notes,other,5,5
Gonerfest,Memphis,TN,,info@goner-records.com,https://goner-records.com/pages/gonerfest,Medium,Email info@goner-records.com re: Gonerfest 2026 dates announcement and whether they accept external artist submissions or are fully curated by Goner Records roster,typical_fee_range_for_undercards,other,1,7
Gonerfest,Memphis,TN,,info@goner-records.com,https://goner-records.com/pages/gonerfest,Medium,Email info@goner-records.com re: Gonerfest 2026 dates announcement and whether they accept external artist submissions or are fully curated by Goner Records roster,typical_fee_range_for_headliners,other,2,7
Gonerfest,Memphis,TN,,info@goner-records.com,https://goner-records.com/pages/gonerfest,Medium,Email info@goner-records.com re: Gonerfest 2026 dates announcement and whether they accept external artist submissions or are fully curated by Goner Records roster,annual_budget_estimate,other,3,7
Gonerfest,Memphis,TN,,info@goner-records.com,https://goner-records.com/pages/gonerfest,Medium,Email info@goner-records.com re: Gonerfest 2026 dates announcement and whether they accept external artist submissions or are fully curated by Goner Records roster,sponsorship_contact,other,4,7
Gonerfest,Memphis,TN,,info@goner-records.com,https://goner-records.com/pages/gonerfest,Medium,Email info@goner-records.com re: Gonerfest 2026 dates announcement and whether they accept external artist submissions or are fully curated by Goner Records roster,artist_hospitality_notes,other,5,7
Gonerfest,Memphis,TN,,info@goner-records.com,https://goner-records.com/pages/gonerfest,Medium,Email info@goner-records.com re: Gonerfest 2026 dates announcement and whether they accept external artist submissions or are fully curated by Goner Records roster,accepts_direct_submissions,other,6,7
Gonerfest,Memphis,TN,,info@goner-records.com,https://goner-records.com/pages/gonerfest,Medium,Email info@goner-records.com re: Gonerfest 2026 dates announcement and whether they accept external artist submissions or are fully curated by Goner Records roster,next_edition_dates,other,7,7
Memphis Music Hall of Fame Induction Ceremony,Memphis,TN,,,https://memphismusichalloffame.com,Medium,Monitor memphismusichalloffame.com for 2026 ceremony date announcement,typical_fee_range_for_undercards,other,1,7
Memphis Music Hall of Fame Induction Ceremony,Memphis,TN,,,https://memphismusichalloffame.com,Medium,Monitor memphismusichalloffame.com for 2026 ceremony date announcement,typical_fee_range_for_headliners,other,2,7
Memphis Music Hall of Fame Induction Ceremony,Memphis,TN,,,https://memphismusichalloffame.com,Medium,Monitor memphismusichalloffame.com for 2026 ceremony date announcement,annual_budget_estimate,other,3,7
Memphis Music Hall of Fame Induction Ceremony,Memphis,TN,,,https://memphismusichalloffame.com,Medium,Monitor memphismusichalloffame.com for 2026 ceremony date announcement,sponsorship_contact,other,4,7
Memphis Music Hall of Fame Induction Ceremony,Memphis,TN,,,https://memphismusichalloffame.com,Medium,Monitor memphismusichalloffame.com for 2026 ceremony date announcement,artist_hospitality_notes,other,5,7
Memphis Music Hall of Fame Induction Ceremony,Memphis,TN,,,https://memphismusichalloffame.com,Medium,Monitor memphismusichalloffame.com for 2026 ceremony date announcement,next_edition_dates,other,6,7
Memphis Music Hall of Fame Induction Ceremony,Memphis,TN,,,https://memphismusichalloffame.com,Medium,Monitor memphismusichalloffame.com for 2026 ceremony date announcement,talent_buyer_email,other,7,7
Thacker Mountain Radio Hour,Oxford,MS,,,https://thackermountain.com,Medium,Contact via thackermountain.com to ask about guest musician booking process for Fall 2026 season,typical_fee_range_for_undercards,other,1,7
Thacker Mountain Radio Hour,Oxford,MS,,,https://thackermountain.com,Medium,Contact via thackermountain.com to ask about guest musician booking process for Fall 2026 season,typical_fee_range_for_headliners,other,2,7
Thacker Mountain Radio Hour,Oxford,MS,,,https://thackermountain.com,Medium,Contact via thackermountain.com to ask about guest musician booking process for Fall 2026 season,annual_budget_estimate,other,3,7
Thacker Mountain Radio Hour,Oxford,MS,,,https://thackermountain.com,Medium,Contact via thackermountain.com to ask about guest musician booking process for Fall 2026 season,sponsorship_contact,other,4,7
Thacker Mountain Radio Hour,Oxford,MS,,,https://thackermountain.com,Medium,Contact via thackermountain.com to ask about guest musician booking process for Fall 2026 season,artist_hospitality_notes,other,5,7
Thacker Mountain Radio Hour,Oxford,MS,,,https://thackermountain.com,Medium,Contact via thackermountain.com to ask about guest musician booking process for Fall 2026 season,talent_buyer_email,other,6,7
Thacker Mountain Radio Hour,Oxford,MS,,,https://thackermountain.com,Medium,Contact via thackermountain.com to ask about guest musician booking process for Fall 2026 season,accepts_direct_submissions,other,7,7
Natchez Festival of Music,Natchez,MS,,,https://www.natchezfestivalofmusic.com/home-page-20252026,Medium,Contact via natchezfestivalofmusic.com re: 2026 blues programming slots and how to submit artists for the spring season,typical_fee_range_for_undercards,other,1,8
Natchez Festival of Music,Natchez,MS,,,https://www.natchezfestivalofmusic.com/home-page-20252026,Medium,Contact via natchezfestivalofmusic.com re: 2026 blues programming slots and how to submit artists for the spring season,typical_fee_range_for_headliners,other,2,8
Natchez Festival of Music,Natchez,MS,,,https://www.natchezfestivalofmusic.com/home-page-20252026,Medium,Contact via natchezfestivalofmusic.com re: 2026 blues programming slots and how to submit artists for the spring season,annual_budget_estimate,other,3,8
Natchez Festival of Music,Natchez,MS,,,https://www.natchezfestivalofmusic.com/home-page-20252026,Medium,Contact via natchezfestivalofmusic.com re: 2026 blues programming slots and how to submit artists for the spring season,sponsorship_contact,other,4,8
Natchez Festival of Music,Natchez,MS,,,https://www.natchezfestivalofmusic.com/home-page-20252026,Medium,Contact via natchezfestivalofmusic.com re: 2026 blues programming slots and how to submit artists for the spring season,artist_hospitality_notes,other,5,8
Natchez Festival of Music,Natchez,MS,,,https://www.natchezfestivalofmusic.com/home-page-20252026,Medium,Contact via natchezfestivalofmusic.com re: 2026 blues programming slots and how to submit artists for the spring season,talent_buyer_name,other,6,8
Natchez Festival of Music,Natchez,MS,,,https://www.natchezfestivalofmusic.com/home-page-20252026,Medium,Contact via natchezfestivalofmusic.com re: 2026 blues programming slots and how to submit artists for the spring season,accepts_direct_submissions,other,7,8
Natchez Festival of Music,Natchez,MS,,,https://www.natchezfestivalofmusic.com/home-page-20252026,Medium,Contact via natchezfestivalofmusic.com re: 2026 blues programming slots and how to submit artists for the spring season,organizer,other,8,8
Festival Acadiens et Créoles,Lafayette,LA,,,https://festivalsacadiens.com,High,Contact via festivalsacadiens.com or CODOFIL (codofil.org) re: 2026 artist submission process for Cajun/Créole performers,typical_fee_range_for_undercards,other,1,7
Festival Acadiens et Créoles,Lafayette,LA,,,https://festivalsacadiens.com,High,Contact via festivalsacadiens.com or CODOFIL (codofil.org) re: 2026 artist submission process for Cajun/Créole performers,typical_fee_range_for_headliners,other,2,7
Festival Acadiens et Créoles,Lafayette,LA,,,https://festivalsacadiens.com,High,Contact via festivalsacadiens.com or CODOFIL (codofil.org) re: 2026 artist submission process for Cajun/Créole performers,annual_budget_estimate,other,3,7
Festival Acadiens et Créoles,Lafayette,LA,,,https://festivalsacadiens.com,High,Contact via festivalsacadiens.com or CODOFIL (codofil.org) re: 2026 artist submission process for Cajun/Créole performers,sponsorship_contact,other,4,7
Festival Acadiens et Créoles,Lafayette,LA,,,https://festivalsacadiens.com,High,Contact via festivalsacadiens.com or CODOFIL (codofil.org) re: 2026 artist submission process for Cajun/Créole performers,artist_hospitality_notes,other,5,7
Festival Acadiens et Créoles,Lafayette,LA,,,https://festivalsacadiens.com,High,Contact via festivalsacadiens.com or CODOFIL (codofil.org) re: 2026 artist submission process for Cajun/Créole performers,talent_buyer_name,other,6,7
Festival Acadiens et Créoles,Lafayette,LA,,,https://festivalsacadiens.com,High,Contact via festivalsacadiens.com or CODOFIL (codofil.org) re: 2026 artist submission process for Cajun/Créole performers,accepts_direct_submissions,other,7,7
Breaux Bridge Crawfish Festival,Breaux Bridge,LA,(337) 332-6655,,https://bbcrawfishfest.com,High,Call (337) 332-6655 re: 2026 artist booking process and Cajun/zydeco act submission,typical_fee_range_for_undercards,other,1,8
Breaux Bridge Crawfish Festival,Breaux Bridge,LA,(337) 332-6655,,https://bbcrawfishfest.com,High,Call (337) 332-6655 re: 2026 artist booking process and Cajun/zydeco act submission,typical_fee_range_for_headliners,other,2,8
Breaux Bridge Crawfish Festival,Breaux Bridge,LA,(337) 332-6655,,https://bbcrawfishfest.com,High,Call (337) 332-6655 re: 2026 artist booking process and Cajun/zydeco act submission,annual_budget_estimate,other,3,8
Breaux Bridge Crawfish Festival,Breaux Bridge,LA,(337) 332-6655,,https://bbcrawfishfest.com,High,Call (337) 332-6655 re: 2026 artist booking process and Cajun/zydeco act submission,sponsorship_contact,other,4,8
Breaux Bridge Crawfish Festival,Breaux Bridge,LA,(337) 332-6655,,https://bbcrawfishfest.com,High,Call (337) 332-6655 re: 2026 artist booking process and Cajun/zydeco act submission,artist_hospitality_notes,other,5,8
Breaux Bridge Crawfish Festival,Breaux Bridge,LA,(337) 332-6655,,https://bbcrawfishfest.com,High,Call (337) 332-6655 re: 2026 artist booking process and Cajun/zydeco act submission,talent_buyer_name,other,6,8
Breaux Bridge Crawfish Festival,Breaux Bridge,LA,(337) 332-6655,,https://bbcrawfishfest.com,High,Call (337) 332-6655 re: 2026 artist booking process and Cajun/zydeco act submission,accepts_direct_submissions,other,7,8
Breaux Bridge Crawfish Festival,Breaux Bridge,LA,(337) 332-6655,,https://bbcrawfishfest.com,High,Call (337) 332-6655 re: 2026 artist booking process and Cajun/zydeco act submission,organizer,other,8,8
Crossroads Blues Festival (Leland / Clarksdale cross-reference),Leland / Clarksdale,MS,,,,Low,See individual records for Highway 61 Blues Festival (Leland) and Crossroads Blues Festival (Clarksdale),typical_fee_range_for_undercards,other,1,5
Crossroads Blues Festival (Leland / Clarksdale cross-reference),Leland / Clarksdale,MS,,,,Low,See individual records for Highway 61 Blues Festival (Leland) and Crossroads Blues Festival (Clarksdale),typical_fee_range_for_headliners,other,2,5
Crossroads Blues Festival (Leland / Clarksdale cross-reference),Leland / Clarksdale,MS,,,,Low,See individual records for Highway 61 Blues Festival (Leland) and Crossroads Blues Festival (Clarksdale),annual_budget_estimate,other,3,5
Crossroads Blues Festival (Leland / Clarksdale cross-reference),Leland / Clarksdale,MS,,,,Low,See individual records for Highway 61 Blues Festival (Leland) and Crossroads Blues Festival (Clarksdale),artist_hospitality_notes,other,4,5
Crossroads Blues Festival (Leland / Clarksdale cross-reference),Leland / Clarksdale,MS,,,,Low,See individual records for Highway 61 Blues Festival (Leland) and Crossroads Blues Festival (Clarksdale),sponsorship_contact,other,5,5
Mighty Roots Music Festival,Clarksdale,MS,,,https://www.visitclarksdale.com,Medium,Contact Visit Clarksdale at (662) 627-6149 or crossroads@visitclarksdale.com to identify organizer and booking contact for Mighty Roots Music Festival,typical_fee_range_for_undercards,other,1,9
Mighty Roots Music Festival,Clarksdale,MS,,,https://www.visitclarksdale.com,Medium,Contact Visit Clarksdale at (662) 627-6149 or crossroads@visitclarksdale.com to identify organizer and booking contact for Mighty Roots Music Festival,typical_fee_range_for_headliners,other,2,9
Mighty Roots Music Festival,Clarksdale,MS,,,https://www.visitclarksdale.com,Medium,Contact Visit Clarksdale at (662) 627-6149 or crossroads@visitclarksdale.com to identify organizer and booking contact for Mighty Roots Music Festival,annual_budget_estimate,other,3,9
Mighty Roots Music Festival,Clarksdale,MS,,,https://www.visitclarksdale.com,Medium,Contact Visit Clarksdale at (662) 627-6149 or crossroads@visitclarksdale.com to identify organizer and booking contact for Mighty Roots Music Festival,sponsorship_contact,other,4,9
Mighty Roots Music Festival,Clarksdale,MS,,,https://www.visitclarksdale.com,Medium,Contact Visit Clarksdale at (662) 627-6149 or crossroads@visitclarksdale.com to identify organizer and booking contact for Mighty Roots Music Festival,artist_hospitality_notes,other,5,9
Mighty Roots Music Festival,Clarksdale,MS,,,https://www.visitclarksdale.com,Medium,Contact Visit Clarksdale at (662) 627-6149 or crossroads@visitclarksdale.com to identify organizer and booking contact for Mighty Roots Music Festival,talent_buyer_name,other,6,9
Mighty Roots Music Festival,Clarksdale,MS,,,https://www.visitclarksdale.com,Medium,Contact Visit Clarksdale at (662) 627-6149 or crossroads@visitclarksdale.com to identify organizer and booking contact for Mighty Roots Music Festival,accepts_direct_submissions,other,7,9
Mighty Roots Music Festival,Clarksdale,MS,,,https://www.visitclarksdale.com,Medium,Contact Visit Clarksdale at (662) 627-6149 or crossroads@visitclarksdale.com to identify organizer and booking contact for Mighty Roots Music Festival,organizer,other,8,9
Mighty Roots Music Festival,Clarksdale,MS,,,https://www.visitclarksdale.com,Medium,Contact Visit Clarksdale at (662) 627-6149 or crossroads@visitclarksdale.com to identify organizer and booking contact for Mighty Roots Music Festival,year_founded,other,9,9
Clarksdale Film & Music Festival,Clarksdale,MS,,,https://www.clarksdalefilmfestival.com,Medium,Contact via clarksdalefilmfestival.com re: 2026 (or 2027) live music booking for daily blues reception slots,typical_fee_range_for_undercards,other,1,8
Clarksdale Film & Music Festival,Clarksdale,MS,,,https://www.clarksdalefilmfestival.com,Medium,Contact via clarksdalefilmfestival.com re: 2026 (or 2027) live music booking for daily blues reception slots,typical_fee_range_for_headliners,other,2,8
Clarksdale Film & Music Festival,Clarksdale,MS,,,https://www.clarksdalefilmfestival.com,Medium,Contact via clarksdalefilmfestival.com re: 2026 (or 2027) live music booking for daily blues reception slots,annual_budget_estimate,other,3,8
Clarksdale Film & Music Festival,Clarksdale,MS,,,https://www.clarksdalefilmfestival.com,Medium,Contact via clarksdalefilmfestival.com re: 2026 (or 2027) live music booking for daily blues reception slots,sponsorship_contact,other,4,8
Clarksdale Film & Music Festival,Clarksdale,MS,,,https://www.clarksdalefilmfestival.com,Medium,Contact via clarksdalefilmfestival.com re: 2026 (or 2027) live music booking for daily blues reception slots,artist_hospitality_notes,other,5,8
Clarksdale Film & Music Festival,Clarksdale,MS,,,https://www.clarksdalefilmfestival.com,Medium,Contact via clarksdalefilmfestival.com re: 2026 (or 2027) live music booking for daily blues reception slots,talent_buyer_name,other,6,8
Clarksdale Film & Music Festival,Clarksdale,MS,,,https://www.clarksdalefilmfestival.com,Medium,Contact via clarksdalefilmfestival.com re: 2026 (or 2027) live music booking for daily blues reception slots,accepts_direct_submissions,other,7,8
Clarksdale Film & Music Festival,Clarksdale,MS,,,https://www.clarksdalefilmfestival.com,Medium,Contact via clarksdalefilmfestival.com re: 2026 (or 2027) live music booking for daily blues reception slots,organizer,other,8,8
Delta Hot Tamale Festival,Greenville,MS,,,https://visitgreenville.org,Low,Contact Visit Greenville via visitgreenville.org to identify music booking contact and confirm 2026 dates,typical_fee_range_for_undercards,other,1,10
Delta Hot Tamale Festival,Greenville,MS,,,https://visitgreenville.org,Low,Contact Visit Greenville via visitgreenville.org to identify music booking contact and confirm 2026 dates,typical_fee_range_for_headliners,other,2,10
Delta Hot Tamale Festival,Greenville,MS,,,https://visitgreenville.org,Low,Contact Visit Greenville via visitgreenville.org to identify music booking contact and confirm 2026 dates,annual_budget_estimate,other,3,10
Delta Hot Tamale Festival,Greenville,MS,,,https://visitgreenville.org,Low,Contact Visit Greenville via visitgreenville.org to identify music booking contact and confirm 2026 dates,sponsorship_contact,other,4,10
Delta Hot Tamale Festival,Greenville,MS,,,https://visitgreenville.org,Low,Contact Visit Greenville via visitgreenville.org to identify music booking contact and confirm 2026 dates,artist_hospitality_notes,other,5,10
Delta Hot Tamale Festival,Greenville,MS,,,https://visitgreenville.org,Low,Contact Visit Greenville via visitgreenville.org to identify music booking contact and confirm 2026 dates,talent_buyer_name,other,6,10
Delta Hot Tamale Festival,Greenville,MS,,,https://visitgreenville.org,Low,Contact Visit Greenville via visitgreenville.org to identify music booking contact and confirm 2026 dates,accepts_direct_submissions,other,7,10
Delta Hot Tamale Festival,Greenville,MS,,,https://visitgreenville.org,Low,Contact Visit Greenville via visitgreenville.org to identify music booking contact and confirm 2026 dates,primary_venue,other,8,10
Delta Hot Tamale Festival,Greenville,MS,,,https://visitgreenville.org,Low,Contact Visit Greenville via visitgreenville.org to identify music booking contact and confirm 2026 dates,year_founded,other,9,10
Delta Hot Tamale Festival,Greenville,MS,,,https://visitgreenville.org,Low,Contact Visit Greenville via visitgreenville.org to identify music booking contact and confirm 2026 dates,free_admission,other,10,10
Oxford American Music Issue,Conway,AR,,,https://www.oxfordamerican.org,Low,Contact Oxford American editorial team via oxfordamerican.org re: 2026 Southern Music Issue theme state and any associated listening party opportunities,typical_fee_range_for_undercards,other,1,7
Oxford American Music Issue,Conway,AR,,,https://www.oxfordamerican.org,Low,Contact Oxford American editorial team via oxfordamerican.org re: 2026 Southern Music Issue theme state and any associated listening party opportunities,typical_fee_range_for_headliners,other,2,7
Oxford American Music Issue,Conway,AR,,,https://www.oxfordamerican.org,Low,Contact Oxford American editorial team via oxfordamerican.org re: 2026 Southern Music Issue theme state and any associated listening party opportunities,annual_budget_estimate,other,3,7
Oxford American Music Issue,Conway,AR,,,https://www.oxfordamerican.org,Low,Contact Oxford American editorial team via oxfordamerican.org re: 2026 Southern Music Issue theme state and any associated listening party opportunities,sponsorship_contact,other,4,7
Oxford American Music Issue,Conway,AR,,,https://www.oxfordamerican.org,Low,Contact Oxford American editorial team via oxfordamerican.org re: 2026 Southern Music Issue theme state and any associated listening party opportunities,artist_hospitality_notes,other,5,7
Oxford American Music Issue,Conway,AR,,,https://www.oxfordamerican.org,Low,Contact Oxford American editorial team via oxfordamerican.org re: 2026 Southern Music Issue theme state and any associated listening party opportunities,2026_music_issue_theme_state,other,6,7
Oxford American Music Issue,Conway,AR,,,https://www.oxfordamerican.org,Low,Contact Oxford American editorial team via oxfordamerican.org re: 2026 Southern Music Issue theme state and any associated listening party opportunities,live_event_schedule,other,7,7
Biscuits & Jam,Clarksdale,MS,,,https://www.cathead.biz/music-calendar,Low,Check cathead.biz/music-calendar for current Biscuits & Jam listings; contact Cathead Juke Joint & Vodka directly for organizer info,typical_fee_range_for_undercards,other,1,8
Biscuits & Jam,Clarksdale,MS,,,https://www.cathead.biz/music-calendar,Low,Check cathead.biz/music-calendar for current Biscuits & Jam listings; contact Cathead Juke Joint & Vodka directly for organizer info,typical_fee_range_for_headliners,other,2,8
Biscuits & Jam,Clarksdale,MS,,,https://www.cathead.biz/music-calendar,Low,Check cathead.biz/music-calendar for current Biscuits & Jam listings; contact Cathead Juke Joint & Vodka directly for organizer info,annual_budget_estimate,other,3,8
